id,name,assoc_names,original_language,authors,genres,tags,cover_image_url,start_year,licensed,original_publisher,english_publisher,complete_original,chapters_original_current,complete_translated,chapter_latest_translated,release_freq,on_reading_lists,reading_list_all_time_rank,rating,rating_votes,recommended_series_ids
4010,True Martial World,"['TMW', 'Zhen Wu Shijie', '真武世界']",chinese,"['cocooned cow', '蚕茧里的牛']","['action', 'adventure', 'drama', 'fantasy', 'mature', 'mystery', 'xuanhuan']","['adapted to manhua', 'archery', 'arrogant characters', 'artifacts', 'battle competition', 'beautiful female lead', 'bloodlines', 'body tempering', 'calm protagonist', 'cultivation', 'cunning protagonist', 'dao companion', 'dao comprehension', 'demi-humans', 'demons', 'devoted love interests', 'doting older siblings', 'elemental magic', 'gods', 'handsome male lead', 'heavenly tribulation', 'long separations', 'lucky protagonist', 'magic formations', 'magical space', 'male protagonist', 'monsters', 'multiple realms', 'poor to rich', 'romantic subplot', 's*xual cultivation technique', 'siblings not related by blood', 'slow romance', 'spatial manipulation', 'sword wielder', 'time skip', 'transmigration', 'transported to another world', 'underestimated protagonist', 'wars', 'weak to strong', 'world travel', 'world tree']",https://cdn.novelupdates.com/images/2016/04/640-1.jpg,2015,TRUE,qidian,webnovel,TRUE,1710 chapters,,c39,215.9,13991,110,3.8,1928,"[2072, 14, 1139, 195, 791, 5]"
9072,Library of Heaven’s Path,"['LOHP', 'Thiên Đạo Đồ Thư Quán', 'Tian Dao Tu Shu Guan', '天道图书馆']",chinese,"['heng sao tian ya', '横扫天涯']","['action', 'comedy', 'drama', 'fantasy', 'harem', 'xuanhuan']","['academy', 'adapted to anime', 'adapted to manhua', 'alchemy', 'arrogant characters', 'beast companions', 'beasts', 'bloodlines', 'body tempering', 'books', 'charming protagonist', 'cheats', 'clones', 'cultivation', 'cunning protagonist', 'demons', 'dense protagonist', 'doctors', 'eidetic memory', 'enlightenment', 'eye powers', 'fast cultivation', 'fast learner', 'hiding true identity', 'immortals', 'jack of all trades', 'library', 'loyal subordinates', 'magic beasts', 'male protagonist', 'manipulative characters', 'master-disciple relationship', 'master-servant relationship', 'misunderstandings', 'money grubber', 'mysterious family background', 'overpowered protagonist', 'pill concocting', 'poisons', 'possessive characters', 'protagonist falls in love first', 'protagonist with multiple bodies', 'reincarnated in another world', 'secret identity', 'shameless protagonist', 'shy characters', 'souls', 'student-teacher relationship', 'sudden strength gain', 'sword wielder', 'teachers', 'transmigration', 'transported to another world', 'underestimated protagonist', 'unique cultivation technique', 'weak to strong', 'world travel']",https://cdn.novelupdates.com/images/2017/03/Library-of-Heaven’s-Path.jpg,2016,TRUE,qidian,webnovel,TRUE,2268 chapters,,c80,490.8,14109,108,3.7,1532,"[1136, 34076, 5256, 6400, 6007, 11868]"
18721,T*ash of the Count’s Family,"['LCF', ""Lout of Count's Family (Official)"", ""T*ash of the Count's Family"", 'TCF', 'TOTCF', 'قمامة عائلة الكونت', '伯爵家の暴れん坊になった', '백망되', '백작가의 망나니가 되었다']",korean,"['yu ryeo han', '유려한']","['action', 'adventure', 'fantasy', 'supernatural']","['adapted to manhwa', 'anti-magic', 'apathetic protagonist', 'appearance different from actual age', 'aristocracy', 'artifacts', 'assassins', 'autism', 'award-winning work', 'beast companions', 'bloodlines', 'body swap', 'butlers', 'calm protagonist', 'comedic undertone', 'complex family relationships', 'conditional power', 'cunning protagonist', 'demi-humans', 'demons', 'doting parents', 'dragon slayers', 'dragons', 'dwarfs', 'eidetic memory', 'elemental magic', 'elves', 'empires', 'enemies become allies', 'eunuch', 'european ambience', 'evil organizations', 'fanaticism', 'found family', 'friendship', 'gods', 'handsome male lead', 'heroes', 'hiding true abilities', 'hunters', 'jiangshi', 'kingdoms', 'lack of common sense', 'lazy protagonist', 'leadership', 'loyal subordinates', 'male protagonist', 'manipulative characters', 'masochistic characters', 'mind break', 'mind control', 'misunderstandings', 'money grubber', 'monsters', 'multiple identities', 'multiple pov', 'multiple realms', 'multiple reincarnated individuals', 'multiple timelines', 'multiple transported individuals', 'mysterious past', 'nationalism', 'necromancer', 'nobles', 'orphans', 'parallel worlds', 'past plays a big role', 'politics', 'previous life talent', 'reincarnated in another world', 'religions', 'royalty', 'saints', 'schizophrenia', 'secret organizations', 'selfless protagonist', 'siblings', 'special abilities', 'sudden strength gain', 'sword and magic', 'time manipulation', 'time paradox', 'torture', 'tragic past', 'transmigration', 'transported to another world', 'trickster', 'unreliable narrator', 'vampires', 'wealthy characters', 'world travel', 'world tree']",https://cdn.novelupdates.com/images/2022/10/Trash-of-the-Counts-Family.jpg,2018,TRUE,chungeoram,seven seas,TRUE,1140 chapters,FALSE,v2c229,1.3,39216,9,4.5,3200,"[17672, 17281, 22368, 4073, 20312, 18089]"
8456,The Death Mage Who Doesn’t Want a Fourth Time,"['TDM', ""The Death Attribute Mage Doesn't Want A Fourth Time"", 'The Death Mage (LN)', 'Yondome wa Iyana Shi Zokusei Majutsushi', '四度目は嫌な死属性魔術師']",japanese,"['densuke', 'デンスケ']","['action', 'adventure', 'comedy', 'fantasy', 'harem', 'mature', 'psychological', 'seinen', 'supernatural', 'tragedy']","['academy', 'accelerated growth', 'adapted to manga', 'adventurers', 'age progression', 'androgynous characters', 'antihero protagonist', 'apathetic protagonist', 'appearance different from actual age', 'betrayal', 'bloodlines', 'body tempering', 'brainwashing', 'calm protagonist', 'character growth', 'cheats', 'child protagonist', 'childcare', 'complex family relationships', 'corruption', 'curses', 'cute protagonist', 'dark', 'death of loved ones', 'demi-humans', 'depictions of cruelty', 'discrimination', 'divine protection', 'dragons', 'dungeons', 'elves', 'enemies become allies', 'enemies become lovers', 'evil gods', 'evolution', 'familial love', 'familiars', 'family', 'famous parents', 'fantasy world', 'fast learner', 'friendship', 'game elements', 'ghosts', 'god-human relationship', 'god protagonist', 'goddesses', 'godly powers', 'gods', 'guilds', 'hard-working protagonist', 'harsh training', 'hated protagonist', 'heroes', 'heterochromia', 'human experimentation', 'human-nonhuman relationship', 'humanoid protagonist', 'hunters', 'incest', 'insects', 'interdimensional travel', 'kingdom building', 'kingdoms', 'leadership', 'level system', 'loli', 'loyal subordinates', 'male protagonist', 'manipulative characters', 'mind break', 'mind control', 'monster society', 'multiple pov', 'multiple realms', 'multiple reincarnated individuals', 'necromancer', 'orphans', 'overpowered protagonist', 'parent complex', 'past plays a big role', 'personality changes', 'politics', 'polygamy', 'pregnancy', 'proactive protagonist', 'prophecies', 'protagonist with multiple bodies', 'r-15', 'race change', 'reincarnated in another world', 'resurrection', 'revenge', 'r*pe', 'ruthless protagonist', 'saving the world', 'schemes and conspiracies', ""seeing things other humans can't"", 'shota', 'skill assimilation', 'slow growth at start', 'souls', 'spirit advisor', 'spirit users', 'spirits', 'stoic characters', 'strategist', 'strong to stronger', 'sword and magic', 'torture', 'transported to another world', 'twisted personality', 'unlucky protagonist', 'vampires', 'weak to strong', 'world hopping', 'zombies']",https://cdn.novelupdates.com/images/2016/11/image.jpg,2015,TRUE,hifumi shobo,one peace books,TRUE,412 chapters,FALSE,ss 67,15.9,30187,10,4.2,2330,"[37552, 418, 2157, 246, 2612, 9421]"
10,Martial God Asura,"['MGA', 'Shura Valkyrie', 'Tu La Vu Than', 'Tu La Vũ Thần', 'Xiuluo Wushen', 'Xiu Luo Wu Shen', 'Xiuluo Wu Shen', '修罗武神', '修羅武神']",chinese,"['kindhearted bee', 'shan liang de mi feng', '善良的蜜蜂']","['action', 'adventure', 'drama', 'harem', 'mature', 'xuanhuan']","['absent parents', 'adapted to anime', 'adapted to manhua', 'adopted protagonist', 'arrogant characters', 'artifacts', 'battle academy', 'beautiful female lead', 'bloodlines', 'body tempering', 'brotherhood', 'cultivation', 'death of loved ones', 'demons', 'determined protagonist', 'discrimination', 'enemies become allies', 'eye powers', 'famous parents', 'fast cultivation', 'fast learner', 'first-time interc**rse', 'friendship', 'genius protagonist', 'heavenly tribulation', 'hidden abilities', 'hot-blooded protagonist', 'kidnappings', 'long separations', 'love rivals', 'lucky protagonist', 'male protagonist', 'monsters', 'multiple realms', 'mysterious family background', 'mysterious past', 'politics', 'polygamy', 'r*pe victim becomes lover', 'revenge', 'romantic subplot', 'r*pe', 'ruthless protagonist', 'sealed power', 'secret identity', 'spirits', 'strength-based social hierarchy', 'sudden strength gain', 'sword wielder', 'torture', 'underestimated protagonist', 'unique cultivation technique', 'unreliable narrator', 'wars', 'weak to strong']",https://cdn.novelupdates.com/images/2017/01/51-lt4qY1SL.jpg,2013,TRUE,17k,wuxiaworld,FALSE,6127 chapters,FALSE,c20,1006.1,15087,88,3.3,2072,"[14, 2072, 840, 179, 791, 16]"
1291,Rebirth of the Thief Who Roamed The World,"['Chongsheng Zhi Zei Hang Tianxia', 'Chong Sheng Zhi Zei Xing Tian Xia', 'ROTTWRTW', '重生之賊行天下', '重生之贼行天下']",chinese,"['mad snail', '发飙的蜗牛']","['action', 'adventure', 'fantasy', 'supernatural']","['angels', 'appearance changes', 'army', 'army building', 'artificial intelligence', 'assassins', 'average-looking protagonist', 'beautiful female lead', 'calm protagonist', 'clever protagonist', 'crafting', 'cunning protagonist', 'demons', 'determined protagonist', 'devoted love interests', 'dragons', 'dungeons', 'dwarfs', 'economics', 'elves', 'fairies', 'familial love', 'fantasy creatures', 'fated lovers', 'game ranking system', 'gamers', 'guilds', 'hard-working protagonist', 'hiding true identity', 'knights', 'leadership', 'level system', 'loyal subordinates', 'magic', 'male protagonist', 'mature protagonist', 'medieval', 'mercenaries', 'mmorpg', 'modern day', 'money grubber', 'monsters', 'necromancer', 'nobles', 'orcs', 'overpowered protagonist', 'past plays a big role', 'pets', 'poor to rich', 'power couple', 'priests', 'revenge', 'romantic subplot', 'schemes and conspiracies', 'second chance', 'skill books', 's*aves', 'special abilities', 'sword and magic', 'thieves', 'time travel', 'tragic past', 'unreliable narrator', 'virtual reality', 'wars']",https://cdn.novelupdates.com/images/2015/08/chongshengzhi.jpg,2010,TRUE,qidian,wuxiaworld,TRUE,995 chapters,,c50,200.9,13683,121,3.9,1081,"[5708, 9734, 392, 13540, 11073, 10437]"
7206,Everyone Else is a Returnee,"['EER', 'Last On Earth', '나 빼고 다 귀환자']",korean,"['toika', 'toy car', '토이카']","['action', 'adventure', 'comedy', 'fantasy', 'harem', 'mystery', 'sci-fi', 'shounen', 'supernatural']","['adapted to manhwa', 'adopted children', 'alternate world', 'angels', 'anti-social protagonist', 'apocalypse', 'artifact crafting', 'artifacts', 'beastkin', 'beasts', 'beautiful female lead', 'blacksmith', 'bloodlines', 'calm protagonist', 'clever protagonist', 'cold protagonist', 'cooking', 'crafting', 'cunning protagonist', 'cute children', 'dense protagonist', 'determined protagonist', 'dragons', 'dungeons', 'evolution', 'fallen angels', 'familial love', 'familiars', 'family', 'famous parents', 'famous protagonist', 'fantasy creatures', 'fantasy world', 'fast learner', 'first-time interc**rse', 'game elements', 'game ranking system', 'gate to another world', 'genius protagonist', 'god protagonist', 'gods', 'grinding', 'guilds', 'handsome male lead', 'hard-working protagonist', 'harem-seeking protagonist', 'hiding true abilities', 'hiding true identity', 'human-nonhuman relationship', 'hunters', 'imperial harem', 'lack of common sense', 'leadership', 'level system', 'loner protagonist', 'love rivals', 'loyal subordinates', 'magical space', 'male protagonist', 'marriage', 'misunderstandings', 'modern day', 'monsters', 'multiple transported individuals', 'mutations', 'mysterious family background', 'older love interests', 'outer space', 'overpowered protagonist', 'parody', 'playful protagonist', 'polygamy', 'pregnancy', 'race change', 'returning from another world', 'romantic subplot', 'ruthless protagonist', 'shameless protagonist', 'skill assimilation', 'slow romance', 'spatial manipulation', 'spear wielder', 'special abilities', 'spirit users', 'spirits', 'strength-based social hierarchy', 'strong love interests', 'strong to stronger', 'sword and magic', 'time paradox', 'time skip', 'weak to strong', 'world travel']",https://cdn.novelupdates.com/images/2020/12/Everyone-Else-is-a-Returnee.jpeg,2016,TRUE,intime,radish,TRUE,348 chapters,,,2593,30145,11,4.3,3503,"[7050, 12299, 18089, 5651, 1220, 7236]"
6491,Genius Doctor: Black Belly Miss,"['GDBBM', 'Tuyệt Thế Thần Y: Phúc Hắc Đại Tiểu Thư', '绝世神医：腹黑大小姐']",chinese,"['north night', '夜北']","['action', 'adventure', 'fantasy', 'romance', 'xuanhuan']","['academy', 'adapted to manhua', 'apathetic protagonist', 'army', 'beast companions', 'beautiful female lead', 'black belly', 'broken engagement', 'calm protagonist', 'character growth', 'cold protagonist', 'comedic undertone', 'cross-dressing', 'cultivation', 'cunning protagonist', 'dense protagonist', 'depictions of cruelty', 'devoted love interests', 'doctors', 'doting love interests', 'eidetic memory', 'female protagonist', 'genius protagonist', 'gore', 'handsome male lead', 'hard-working protagonist', 'herbalist', 'hidden abilities', 'hiding true identity', 'kuudere', 'love interest falls in love first', 'loyal subordinates', 'male yandere', 'marriage', 'medical knowledge', 'multiple pov', 'multiple realms', 'older love interests', 'overpowered protagonist', 'pill concocting', 'poisons', 'politics', 'power couple', 'proactive protagonist', 'r*pe', 'ruthless protagonist', 'schemes and conspiracies', 'sharp-tongued characters', 'slow romance', 'special abilities', 'spirits', 'strong love interests', 'transmigration', 'trap', 'underestimated protagonist', 'unique cultivation technique', 'weak to strong', 'wealthy characters']",https://cdn.novelupdates.com/images/2018/01/Black_Belly_Miss.jpg,2015,FALSE,qdmm,webnovel,TRUE,3123 chapters,FALSE,c110,771.3,14434,102,4.4,1424,"[4830, 5504, 5154, 6571, 3617, 7983]"
5256,I’m Really a Superstar,"['IRAS', 'IRS', 'I’m Really a Superstar', 'Ngã Chân Thị Đại Minh Tinh', 'Wo Zhen Shi Da Ming Xing', '我真是大明星']",chinese,"['chang yu', '尝谕']","['action', 'adventure', 'comedy', 'drama', 'slice of life']","['acting', 'adapted to drama', 'alternate world', 'average-looking protagonist', 'books', 'celebrities', 'cheats', 'determined protagonist', 'discrimination', 'famous protagonist', 'game elements', 'hackers', 'hard-working protagonist', 'hot-blooded protagonist', 'jack of all trades', 'late romance', 'lottery', 'lucky protagonist', 'male protagonist', 'marriage', 'modern day', 'movies', 'nationalism', 'older love interests', 'overpowered protagonist', 'poetry', 'poor protagonist', 'pregnancy', 'racism', 'romantic subplot', 'shameless protagonist', 'sharp-tongued characters', 'showbiz', 'slow romance', 'time skip', 'transported to another world', 'underestimated protagonist', 'weak to strong', 'writers']",https://cdn.novelupdates.com/images/2017/06/Im-Really-a-Superstar.jpg,2014,TRUE,qidian,webnovel,FALSE,1696 chapters,,c40,679.6,9278,420,3.7,1829,"[6001, 4351, 6986, 8033, 6023, 6201]"
2689,World of Cultivation,"['Tu Chân Thế Giới', 'WoC', 'Xiuzhen Shijie', '修真世界']",chinese,"['fang xiang', '方想']","['action', 'adventure', 'fantasy', 'seinen', 'xuanhuan']","['adapted to manhua', 'alchemy', 'amnesia', 'ancient times', 'androgynous characters', 'appearance changes', 'army building', 'artifact crafting', 'artifacts', 'beast companions', 'body tempering', 'buddhism', 'cautious protagonist', 'character growth', 'clever protagonist', 'comedic undertone', 'crafting', 'cultivation', 'cunning protagonist', 'curses', 'daoism', 'demonic cultivation technique', 'demons', 'elemental magic', 'farming', 'fast learner', 'generals', 'hard-working protagonist', 'immortals', 'jack of all trades', 'kingdom building', 'kingdoms', 'late romance', 'leadership', 'loyal subordinates', 'lucky protagonist', 'magic formations', 'male protagonist', 'martial spirits', 'money grubber', 'multiple pov', 'multiple realms', 'mysterious past', 'pets', 'pill concocting', 'poisons', 'politics', 'poor to rich', 'pragmatic protagonist', 'romantic subplot', 'sealed power', 'secretive protagonist', 'shameless protagonist', 'sharp-tongued characters', 's*aves', 'soul power', 'souls', 'spirit advisor', 'spirits', 'strategic battles', 'strategist', 'time skip', 'ugly protagonist', 'underestimated protagonist', 'wars', 'weak to strong']",https://cdn.novelupdates.com/images/2015/09/woc.jpg,2010,FALSE,zongheng,,TRUE,915 chapters,,c915 (end),161.6,13804,118,4.3,1466,"[15, 5844, 364, 631, 6150, 21237]"
2157,Tsuki ga Michibiku Isekai Douchuu,"['Moon-led Journey Across Another World', 'TsukiMichi', 'Tsukimichi: Moonlit Fantasy (LN)', '月が導く異世界道中', '月光下的异世界之旅']",japanese,"['azumi kei', 'あずみ圭']","['action', 'adventure', 'comedy', 'drama', 'fantasy', 'harem', 'shounen']","['adapted to anime', 'adapted to game', 'adapted to manga', 'adapted to visual novel', 'adventurers', 'androgynous characters', 'archery', 'arrogant characters', 'average-looking protagonist', 'beastkin', 'carefree protagonist', 'character growth', 'demi-humans', 'demon lord', 'dense protagonist', 'devoted love interests', 'discrimination', 'dragons', 'dwarfs', 'elves', 'emotionally weak protagonist', 'fantasy world', 'first-time interc**rse', 'goddesses', 'godly powers', 'gods', 'guilds', 'heroes', 'hiding true abilities', 'hiding true identity', 'indecisive protagonist', 'kingdom building', 'kingdoms', 'language barrier', 'late romance', 'level system', 'magical space', 'male protagonist', 'master-servant relationship', 'merchants', 'monsters', 'multiple pov', 'multiple transported individuals', 'mythical beasts', 'naive protagonist', 'overpowered protagonist', 'polygamy', 'protagonist strong from the start', 'schemes and conspiracies', 's*aves', 'strong to stronger', 'sword and magic', 'timid protagonist', 'transported to another world', 'unlucky protagonist', 'unrequited love', 'wars']",https://cdn.novelupdates.com/images/2017/04/moon81.jpg,2013,TRUE,alphapolis,hanashi media,FALSE,550 chapters,FALSE,c463,58.9,28841,12,3.8,1925,"[284, 2582, 246, 8456, 3766, 418]"
18089,The Second Coming of Gluttony,"['Khát vọng trỗi dậy', 'SCOG', '탐식의 재림']",korean,"['ro yu-jin', '로유진']","['action', 'adventure', 'comedy', 'drama', 'fantasy', 'harem', 'mature', 'psychological', 'seinen']","['adapted to manhwa', 'alternate world', 'amnesia', 'beautiful female lead', 'caring protagonist', 'character growth', 'charismatic protagonist', 'death', 'demons', 'dense protagonist', 'depictions of cruelty', 'doting love interests', 'dragons', 'eye powers', 'fallen angels', 'family conflict', 'famous protagonist', 'fantasy world', 'fated lovers', 'first-time interc**rse', 'friendship', 'gambling', 'game elements', 'gate to another world', 'ghosts', 'goddesses', 'godly powers', 'gods', 'gore', 'grinding', 'guilds', 'handsome male lead', 'hard-working protagonist', 'harsh training', 'kingdoms', 'late romance', 'leadership', 'level system', 'love interest falls in love first', 'male protagonist', 'marriage', 'masochistic characters', 'mercenaries', 'mind break', 'mind control', 'modern day', 'monsters', 'multiple pov', 'naive protagonist', 'near-death experience', 'obsessive love', 'parallel worlds', 'parasites', 'past plays a big role', 'personality changes', 'phoenixes', 'polygamy', 'poor to rich', 'precognition', 'pregnancy', 'resurrection', 'reverse r*pe', 'romantic subplot', 'royalty', 'saving the world', 'schemes and conspiracies', 'second chance', 'seven deadly sins', 'seven virtues', 'spear wielder', 'special abilities', 'spirits', 'strength-based social hierarchy', 'strong love interests', 'stubborn protagonist', 'succubus', 'survival game', 'sword and magic', 'teamwork', 'time skip', 'transported to another world', 'tsundere', 'wars', 'weak to strong', 'witches']",https://cdn.novelupdates.com/images/2019/01/The-Second-Coming-of-Avarice.jpg,2017,TRUE,breathe,tapas,TRUE,488 chapters,,c20,131.1,23710,22,4.4,2881,"[17281, 18721, 14190, 50638, 8784, 11868]"
8075,Invincible,"['Invincible Conqueror', 'Invincible in the World', 'Vô Địch Thiên Hạ', '无敌天下']",chinese,"['shen jian', '神见']","['action', 'drama', 'harem', 'xuanhuan']","['academy', 'alchemy', 'army building', 'arrogant characters', 'artifacts', 'beast companions', 'beastkin', 'beasts', 'bloodlines', 'body tempering', 'bodyguards', 'confident protagonist', 'cultivation', 'dao comprehension', 'demi-humans', 'demons', 'doting parents', 'dragons', 'dwarfs', 'eidetic memory', 'elves', 'familial love', 'family', 'fast cultivation', 'fast learner', 'first-time interc**rse', 'genius protagonist', 'handsome male lead', 'heavenly tribulation', 'hiding true abilities', 'hiding true identity', 'hot-blooded protagonist', 'immortals', 'inheritance', 'insects', 'kingdoms', 'late romance', 'long separations', 'love interest falls in love first', 'loyal subordinates', 'lucky protagonist', 'magic formations', 'magical space', 'male protagonist', 'marriage', 'martial spirits', 'master-disciple relationship', 'master-servant relationship', 'mind control', 'modern day', 'monster tamer', 'multiple realms', 'mythical beasts', 'nationalism', 'older love interests', 'overpowered protagonist', 'phoenixes', 'pill based cultivation', 'pill concocting', 'polygamy', 'poor to rich', 'previous life talent', 'puppeteers', 'reincarnated in another world', 'reincarnation', 'royalty', 'ruthless protagonist', 'siblings', ""sibling's care"", 's*aves', 'slow romance', 'soul power', 'souls', 'strength-based social hierarchy', 'strong to stronger', 'sudden wealth', 'sword wielder', 'time skip', 'transformation ability', 'underestimated protagonist', 'unique cultivation technique', 'wealthy characters', 'world travel', 'younger brothers', 'younger love interests', 'younger sisters']",https://cdn.novelupdates.com/images/2017/05/wuditianxia.jpeg,2013,TRUE,qidian,wuxiaworld,TRUE,3763 chapters,,c20,195.1,8557,502,3.3,688,"[376, 14, 43815, 2039, 3967, 791]"
7051,King of Gods,"['Chủ tể chi vương', 'KOG', '主宰之王']",chinese,"['fast food restaurant', '快餐店']","['action', 'adventure', 'fantasy', 'harem', 'seinen', 'tragedy', 'xuanhuan']","['ability steal', 'appearance changes', 'archery', 'arrogant characters', 'battle competition', 'beast companions', 'beasts', 'beautiful female lead', 'bloodlines', 'body tempering', 'calm protagonist', 'cold protagonist', 'confident protagonist', 'cultivation', 'cunning protagonist', 'dao comprehension', 'dragons', 'eidetic memory', 'elemental magic', 'eye powers', 'gods', 'handsome male lead', 'hard-working protagonist', 'heterochromia', 'hiding true abilities', 'inheritance', 'late romance', 'lucky protagonist', 'magic formations', 'male protagonist', 'monsters', 'multiple realms', 'personality changes', 'pets', 'polygamy', 'protagonist with multiple bodies', 'race change', 'reincarnation', 'ruthless protagonist', 'soul power', 'spatial manipulation', 'sudden strength gain', 'time manipulation', 'underestimated protagonist', 'unique cultivation technique', 'wars', 'weak to strong', 'world travel']",https://cdn.novelupdates.com/images/2016/07/king-of-gods.jpg,2014,TRUE,qidian,webnovel,TRUE,1585 chapters,,,3017,11668,219,4.1,1312,"[2072, 14, 7242, 195, 6363, 4010]"
179,Chaotic Sword God,"['CSG', 'Hun Dun Jian Shen', 'Hỗn Độn Kiếm Thần', 'เทพกระบี่มรณะ', '混沌剑神']",chinese,"['xin xing xiao yao', '心星逍遥']","['action', 'adventure', 'harem', 'mature', 'xuanhuan']","['adapted to manhua', 'arranged marriage', 'arrogant characters', 'beast companions', 'beautiful female lead', 'body tempering', 'cultivation', 'dao comprehension', 'death of loved ones', 'determined protagonist', 'fast cultivation', 'gods', 'handsome male lead', 'hidden abilities', 'hot-blooded protagonist', 'late romance', 'lucky protagonist', 'male protagonist', 'marriage', 'martial spirits', 'mercenaries', 'multiple realms', 'mythical beasts', 'older love interests', 'polygamy', 'pregnancy', 'r*pe victim becomes lover', 'reincarnated in another world', 'revenge', 'romantic subplot', 'ruthless protagonist', 'special abilities', 'strength-based social hierarchy', 'strong love interests', 'sword wielder', 'time skip', 'underestimated protagonist', 'unique cultivation technique', 'wars', 'weak to strong']",https://cdn.novelupdates.com/images/2021/06/Chaotic-Sword-God.jpg,2010,TRUE,17k,,FALSE,3928 chapters,FALSE,c3807,4.7,12157,190,3.5,1257,"[14, 10, 5, 195, 5495, 4010]"
2866,Martial Peak,"['Wu Lian Dianfeng', 'Wǔ Liàn Diān Fēng', '武炼巅峰', '무련전봉']",chinese,"['momo', '莫默']","['action', 'adventure', 'fantasy', 'harem', 'mature', 'xuanhuan']","['adapted to anime', 'adapted to manhua', 'alchemy', 'arrogant characters', 'artifacts', 'bloodlines', 'body tempering', 'clever protagonist', 'complex family relationships', 'cultivation', 'demon lord', 'demonic cultivation technique', 'demons', 'determined protagonist', 'dragons', 'fast cultivation', 'first-time interc**rse', 'f*llatio', 'god protagonist', 'gods', 'handsome male lead', 'harem-seeking protagonist', 'hidden abilities', 'hot-blooded protagonist', 'immortals', 'inheritance', 'lucky protagonist', 'male protagonist', 'multiple realms', 'naive protagonist', 'nobles', 'older love interests', 'outer space', 'personality changes', 'pill concocting', 'polygamy', 'romantic subplot', 'r*pe', 'sect development', 's*xual cultivation technique', 'shameless protagonist', 'soul power', 'spatial manipulation', 'spear wielder', 'strength-based social hierarchy', 'strong to stronger', 'time manipulation', 'underestimated protagonist', 'weak to strong']",https://cdn.novelupdates.com/images/2016/02/i228072.jpg,2013,FALSE,qidian,,TRUE,6009 chapters,,c6024,6.9,9320,410,3.7,727,"[2072, 10, 9421, 21237, 3437, 5]"
7448,The Human Emperor,"['Fani İmparator', 'Nhân Hoàng Kỷ', 'Records of the Human Emperor', 'Ren Huang Ji', 'T.H.E', '人皇纪']",chinese,"['huangfu qi', '皇甫奇']","['action', 'fantasy', 'martial arts', 'shounen', 'xuanhuan']","['alternate world', 'army', 'army building', 'body tempering', 'business management', 'cheats', 'crafting', 'cultivation', 'cunning protagonist', 'demonic cultivation technique', 'game elements', 'handsome male lead', 'hard-working protagonist', 'loyal subordinates', 'male protagonist', 'military', 'modern knowledge', 'nobles', 'politics', 'previous life talent', 'racism', 'reincarnation', 'revenge', 'schemes and conspiracies', 'second chance', 'strategist', 'time travel', 'tomboyish female lead', 'underestimated protagonist', 'wars', 'weak to strong']",https://cdn.novelupdates.com/images/2019/07/e4c4acdbf4cc27cb9a777f792ca87d70.png,2016,TRUE,17k,,TRUE,2427 chapters,,c99,80.9,10133,336,3.8,929,"[6775, 6780, 2039, 631, 18089, 21237]"
13941,The Man Picked Up By the Gods (Reboot),"['By the Grace of the Gods (LN)', 'Kamitachi ni Hirowareta Otoko', 'TMPBG', '神達に拾われた男（改訂版）']",japanese,['roy'],"['adventure', 'fantasy', 'shounen', 'slice of life']","['adapted to anime', 'adapted to manga', 'adventurers', 'age progression', 'alchemy', 'beastkin', 'business management', 'caring protagonist', 'character growth', 'child protagonist', 'clever protagonist', 'dense protagonist', 'easy going life', 'evolution', 'fantasy world', 'game elements', 'genius protagonist', 'god-human relationship', 'goddesses', 'gods', 'guilds', 'lack of common sense', 'loli', 'magic', 'magic beasts', 'magical space', 'male protagonist', 'master-servant relationship', 'merchants', 'misunderstandings', 'modern knowledge', 'monster tamer', 'monsters', 'multiple pov', 'mysterious past', 'nobles', 'overpowered protagonist', 'r-15', 'reincarnated in another world', 'romantic subplot', 'souls', 'stoic characters']",https://cdn.novelupdates.com/images/2020/08/The-Man-Picked-Up-By-the-Gods-Reboot.jpg,2015,TRUE,hobby japan,j-novel club,FALSE,322 chapters,FALSE,v3c323,18.9,15902,77,3.8,478,"[8044, 6612, 18089, 4293, 4319, 5761]"
7242,Spirit Realm,"['Ling Yu', 'Linh Vực', 'SR', '灵域']",chinese,"['ni cang tian', '逆苍天', '逆蒼天']","['action', 'adventure', 'fantasy', 'harem', 'mystery', 'shounen', 'xuanhuan']","['adapted to anime', 'adapted to drama', 'adapted to game', 'adapted to manhua', 'arranged marriage', 'artifact crafting', 'artifacts', 'beasts', 'beautiful female lead', 'betrayal', 'bloodlines', 'body tempering', 'cautious protagonist', 'character growth', 'crafting', 'cultivation', 'demi-humans', 'demons', 'dragons', 'elemental magic', 'evil gods', 'f*llatio', 'friendship', 'half-human protagonist', 'handsome male lead', 'hard-working protagonist', 'hidden abilities', 'inscriptions', 'long separations', 'lucky protagonist', 'magic formations', 'male protagonist', 'monsters', 'multiple realms', 'mysterious family background', 'mysterious past', 'personality changes', 'polygamy', 'protagonist with multiple bodies', 'romantic subplot', 'ruthless protagonist', 'secret identity', 'soul power', 'souls', 'spatial manipulation', 'weak to strong', 'world travel']",https://cdn.novelupdates.com/images/2016/10/201510220959462390-1.jpg,2014,FALSE,qidian,wuxiaworld,TRUE,1841 chapters,,c100,390.4,10568,293,3.7,817,"[1139, 3967, 14, 5844, 5495, 21237]"
